Date,QLD,QQQ,SPY
2016-09-07,5.246945858001709,110.03546905517578,186.5556182861328
2016-09-08,5.183566570281982,109.3916015625,186.1297149658203
2016-09-09,4.9208197593688965,106.63882446289062,181.67469787597656
2016-09-12,5.094958782196045,108.5517578125,184.28128051757812
2016-09-13,5.007580757141113,107.58131408691406,181.63211059570312
2016-09-14,5.058038234710693,108.09453582763672,181.5640106201172
2016-09-15,5.2143330574035645,109.77418518066406,183.3783721923828
2016-09-16,5.207563877105713,109.7218017578125,182.6694793701172
2016-09-19,5.1607985496521,109.24472045898438,182.70370483398438
2016-09-20,5.179874420166016,109.45051574707031,182.7122802734375
2016-09-21,5.2801737785339355,110.52632141113281,184.76693725585938
2016-09-22,5.3663201332092285,111.4056625366211,185.9312286376953
2016-09-23,5.296172618865967,110.69471740722656,184.9125518798828
2016-09-26,5.208794116973877,109.76856231689453,183.41427612304688
2016-09-27,5.309709548950195,110.85374450683594,184.55291748046875
2016-09-28,5.330014228820801,111.04080963134766,185.46893310546875
2016-09-29,5.249405860900879,110.23628997802734,183.79100036621094
2016-09-30,5.325092792510986,111.05953979492188,185.1779327392578
2016-10-03,5.31217098236084,110.90050506591797,184.73268127441406
2016-10-04,5.298018455505371,110.73213195800781,183.79100036621094
2016-10-05,5.333093166351318,111.1250228881836,184.6043243408203
2016-10-06,5.329400062561035,111.06890106201172,184.73268127441406
2016-10-07,5.305402755737305,110.8256607055664,184.09918212890625
2016-10-10,5.3687825202941895,111.52726745605469,185.05804443359375
2016-10-11,5.2143330574035645,109.93697357177734,182.72084045410156
2016-10-12,5.210639953613281,109.84342193603516,182.96054077148438
2016-10-13,5.173105716705322,109.45051574707031,182.36135864257812
2016-10-14,5.1811041831970215,109.58148193359375,182.45541381835938
2016-10-17,5.154644966125488,109.28214263916016,181.82196044921875
2016-10-18,5.245715618133545,110.25505828857422,182.96054077148438
2016-10-19,5.24263858795166,110.24565124511719,183.44854736328125
2016-10-20,5.23279333114624,110.11470031738281,183.1060791015625
2016-10-21,5.27217435836792,110.52632141113281,183.19175720214844
